0.352,0.769,0.198,0.268, 0.471,0.338,0.575,0.241, 0.895,0.876,0.054,0.152
0.315,0.718,0.245,0.181, 0.593,0.080,0.428,0.327, 0.722,0.799,0.059,0.272
0.219,0.249,0.155,0.260, 0.288,0.712,0.184,0.218, 0.612,0.518,0.292,0.583
0.270,0.702,0.222,0.174, 0.814,0.478,0.342,0.415, 0.203,0.130,0.242,0.310
0.755,0.203,0.274,0.130, 0.343,0.186,0.307,0.400, 0.465,0.659,0.434,0.222
0.546,0.387,0.527,0.298, 0.631,0.774,0.256,0.214, 0.244,0.678,0.250,0.398
0.347,0.584,0.223,0.477, 0.823,0.846,0.316,0.177, 0.792,0.234,0.232,0.099
0.124,0.806,0.161,0.209, 0.773,0.569,0.252,0.484, 0.373,0.329,0.177,0.225
0.685,0.733,0.202,0.209, 0.455,0.290,0.545,0.172, 0.198,0.701,0.273,0.242
0.722,0.248,0.205,0.294, 0.321,0.131,0.210,0.226, 0.509,0.819,0.554,0.317
0.300,0.403,0.303,0.545, 0.753,0.274,0.215,0.205, 0.785,0.744,0.171,0.254
0.768,0.141,0.194,0.235, 0.230,0.593,0.210,0.557, 0.722,0.654,0.199,0.340
0.705,0.613,0.362,0.531, 0.208,0.639,0.189,0.261, 0.071,0.069,0.229,0.206
0.167,0.804,0.211,0.025, 0.394,0.332,0.512,0.308, 0.676,0.830,0.403,0.335
0.351,0.428,0.233,0.439, 0.596,0.693,0.202,0.398, 0.763,0.272,0.117,0.302
0.386,0.804,0.291,0.333, 0.748,0.581,0.330,0.532, 0.248,0.240,0.295,0.167
0.190,0.603,0.386,0.541, 0.761,0.780,0.146,0.233, 0.854,0.329,0.206,0.181
0.796,0.313,0.275,0.252, 0.741,0.824,0.171,0.245, 0.325,0.460,0.209,0.536
0.545,0.747,0.375,0.274, 0.196,0.266,0.217,0.094, 0.717,0.236,0.188,0.188
0.281,0.852,0.265,0.188, 0.517,0.329,0.535,0.278, 0.715,0.610,0.246,0.186
0.842,0.816,0.121,0.310, 0.276,0.718,0.290,0.129, 0.458,0.327,0.606,0.415
0.161,0.182,0.187,0.161, 0.652,0.409,0.332,0.454, 0.138,0.621,0.321,0.398
0.168,0.123,0.337,0.174, 0.477,0.690,0.470,0.264, 0.787,0.243,0.367,0.149
0.181,0.454,0.266,0.482, 0.736,0.687,0.375,0.271, 0.796,0.169,0.276,0.193
0.418,0.267,0.237,0.361, 0.587,0.634,0.445,0.266, 0.776,0.212,0.029,0.186
0.269,0.735,0.273,0.143, 0.673,0.515,0.321,0.349, 0.158,0.055,0.228,0.199
0.698,0.305,0.281,0.229, 0.794,0.790,0.215,0.281, 0.188,0.506,0.393,0.542
0.359,0.055,0.264,0.171, 0.743,0.484,0.304,0.617, 0.250,0.536,0.190,0.403
0.691,0.783,0.373,0.070, 0.486,0.294,0.450,0.236, 0.196,0.805,0.168,0.329
0.380,0.319,0.445,0.318, 0.692,0.832,0.182,0.326, 0.345,0.740,0.285,0.120
0.503,0.443,0.477,0.373, 0.821,0.950,0.031,0.363, 0.359,0.870,0.479,0.206
0.798,0.169,0.197,0.073, 0.837,0.676,0.250,0.208, 0.234,0.365,0.310,0.542
0.238,0.439,0.248,0.654, 0.862,0.335,0.418,0.317, 0.729,0.731,0.180,0.292
0.507,0.713,0.601,0.274, 0.749,0.197,0.195,0.247, 0.209,0.141,0.279,0.238
0.531,0.411,0.539,0.117, 0.765,0.789,0.264,0.148, 0.190,0.700,0.195,0.301
0.021,0.289,0.117,0.336, 0.772,0.558,0.364,0.443, 0.245,0.682,0.347,0.104
0.443,0.701,0.503,0.301, 0.763,0.245,0.341,0.267, 0.294,0.019,0.238,0.149
0.769,0.255,0.301,0.300, 0.776,0.817,0.081,0.318, 0.260,0.521,0.191,0.512
0.897,0.296,0.322,0.266, 0.285,0.245,0.402,0.196, 0.482,0.710,0.432,0.208
0.607,0.874,0.342,0.019, 0.420,0.335,0.539,0.232, 0.142,0.882,0.158,0.260
0.222,0.278,0.141,0.193, 0.285,0.814,0.280,0.035, 0.501,0.541,0.371,0.501
0.203,0.813,0.317,0.195, 0.795,0.519,0.271,0.597, 0.275,0.187,0.197,0.376
0.817,0.183,0.163,0.109, 0.179,0.527,0.339,0.468, 0.742,0.759,0.138,0.417
0.778,0.524,0.232,0.558, 0.188,0.875,0.228,0.198, 0.230,0.203,0.241,0.210
0.794,0.742,0.273,0.272, 0.287,0.540,0.301,0.409, 0.794,0.267,0.232,0.319
0.667,0.697,0.346,0.169, 0.507,0.191,0.571,0.154, 0.233,0.777,0.264,0.254
0.239,0.293,0.179,0.250, 0.268,0.798,0.120,0.082, 0.816,0.636,0.229,0.578
0.147,0.187,0.282,0.268, 0.774,0.499,0.331,0.406, 0.157,0.739,0.186,0.170
0.265,0.667,0.201,0.123, 0.822,0.402,0.262,0.403, 0.238,0.261,0.198,0.288
0.168,0.211,0.290,0.216, 0.223,1.005,0.170,0.276, 0.743,0.286,0.278,0.520
0.402,0.348,0.430,0.382, 0.772,0.767,0.346,0.250, 0.208,0.822,0.267,0.195
0.501,0.776,0.484,0.289, 0.779,0.145,0.184,0.221, 0.333,0.135,0.221,0.234
0.757,0.432,0.184,0.493, 0.295,0.798,0.192,0.397, 0.254,0.154,0.158,0.193
0.715,0.544,0.307,0.435, 0.062,0.708,0.186,0.157, 0.268,0.317,0.257,0.261
0.365,0.244,0.593,0.298, 0.152,0.799,0.093,0.342, 0.772,0.725,0.157,0.314
0.736,0.242,0.267,0.142, 0.275,0.314,0.235,0.300, 0.517,0.741,0.553,0.146
0.647,0.155,0.410,0.127, 0.574,0.788,0.353,0.288, 0.226,0.091,0.320,0.243
0.837,0.706,0.325,0.244, 0.312,0.742,0.248,0.186, 0.527,0.206,0.670,0.194
0.237,0.269,0.155,0.241, 0.458,0.628,0.521,0.407, 0.713,0.310,0.298,0.229
0.579,0.535,0.357,0.411, 0.151,0.846,0.167,0.339, 0.295,0.251,0.314,0.281
0.567,0.294,0.524,0.286, 0.286,0.795,0.249,0.113, 0.674,0.818,0.295,0.172
0.326,0.909,0.077,0.292, 0.400,0.175,0.499,0.338, 0.811,0.896,0.267,0.143
0.155,0.361,0.325,0.322, 0.765,0.414,0.336,0.430, 0.351,0.746,0.236,0.161
0.785,0.199,0.299,0.273, 0.539,0.703,0.542,0.330, 0.172,0.184,0.251,0.149
0.296,0.453,0.273,0.510, 0.822,0.353,0.112,0.312, 0.926,0.828,0.267,0.161
0.690,0.598,0.347,0.533, 0.166,0.272,0.315,0.289, 0.192,0.800,0.179,0.259
0.618,0.380,0.321,0.187, 0.144,0.272,0.161,0.335, 0.341,0.794,0.500,0.212
0.706,0.458,0.221,0.462, 0.157,0.235,0.158,0.115, 0.164,0.746,0.142,0.411
0.274,0.899,0.360,0.176, 0.458,0.310,0.599,0.212, 0.711,0.644,0.222,0.209
0.480,0.273,0.476,0.371, 0.212,0.781,0.285,0.198, 0.637,0.777,0.221,0.158
0.754,0.546,0.420,0.383, 0.232,0.795,0.187,0.290, 0.187,0.249,0.202,0.184
0.817,0.772,0.216,0.154, 0.616,0.175,0.417,0.341, 0.332,0.740,0.368,0.328
0.227,0.513,0.378,0.415, 0.667,0.300,0.300,0.158, 0.824,0.886,0.112,0.362
0.771,0.842,0.183,0.249, 0.321,0.388,0.273,0.577, 0.696,0.228,0.245,0.317
0.120,0.652,0.252,0.203, 0.595,0.313,0.498,0.201, 0.739,0.740,0.334,0.252
0.488,0.695,0.539,0.205, 0.957,0.173,0.286,0.155, 0.383,0.266,0.442,0.130
0.486,0.671,0.596,0.307, 0.824,0.218,0.070,0.250, 0.439,0.342,0.285,0.244
0.815,0.321,0.136,0.307, 0.836,0.703,0.269,0.158, 0.221,0.645,0.286,0.503
0.190,0.338,0.240,0.173, 0.120,0.730,0.207,0.222, 0.654,0.528,0.221,0.446
0.656,0.917,0.298,0.202, 0.431,0.270,0.558,0.304, 0.266,0.854,0.152,0.156
0.070,0.073,0.107,0.168, 0.532,0.595,0.394,0.553, 0.077,0.631,0.108,0.411
0.853,0.151,0.120,0.191, 0.498,0.660,0.469,0.412, 0.238,0.295,0.344,0.265
0.218,0.182,0.147,0.278, 0.110,0.805,0.201,0.201, 0.720,0.489,0.321,0.468
0.680,0.737,0.273,0.342, 0.476,0.298,0.520,0.246, 0.156,0.811,0.068,0.187
0.757,0.232,0.155,0.077, 0.472,0.786,0.558,0.376, 0.121,0.220,0.181,0.344
0.105,0.139,0.242,0.353, 0.412,0.719,0.518,0.343, 0.686,0.112,0.381,0.204
0.507,0.666,0.469,0.282, 0.869,0.168,0.244,0.239, 0.396,0.288,0.182,0.139
0.824,0.858,0.213,0.260, 0.358,0.462,0.379,0.477, 0.676,0.200,0.228,0.316
0.197,0.329,0.195,0.209, 0.193,0.821,0.226,0.184, 0.643,0.460,0.251,0.548
0.662,0.271,0.176,0.281, 0.714,0.760,0.336,0.122, 0.231,0.377,0.338,0.563
0.261,0.824,0.102,0.151, 0.222,0.112,0.208,0.363, 0.719,0.431,0.390,0.520
0.723,0.520,0.115,0.476, 0.249,0.693,0.271,0.292, 0.184,0.216,0.233,0.198
0.574,0.287,0.192,0.228, 0.584,0.796,0.532,0.323, 0.188,0.203,0.244,0.261
0.712,0.265,0.174,0.215, 0.241,0.216,0.285,0.205, 0.572,0.638,0.575,0.382
0.508,0.404,0.530,0.215, 0.564,0.839,0.229,0.134, 0.171,0.795,0.318,0.148
0.797,0.713,0.288,0.337, 0.180,0.691,0.142,0.133, 0.522,0.209,0.571,0.176
0.716,0.926,0.172,-0.028, 0.196,0.780,0.167,0.265, 0.471,0.425,0.525,0.153
0.780,0.318,0.262,0.026, 0.221,0.413,0.272,0.543, 0.769,0.712,0.096,0.119
0.316,0.526,0.389,0.490, 0.990,0.388,0.049,0.347, 0.725,0.955,0.231,0.196
0.329,0.444,0.227,0.400, 0.587,0.265,0.284,0.186, 0.841,0.637,0.246,0.213
0.152,0.583,0.126,0.333, 0.155,0.175,0.268,0.213, 0.644,0.434,0.291,0.492
0.443,0.745,0.408,0.354, 0.332,0.172,0.245,0.276, 0.756,0.274,0.164,0.355
0.251,0.493,0.326,0.488, 0.907,0.857,0.157,0.215, 0.867,0.223,0.302,0.284
0.750,0.677,0.072,0.272, 0.782,0.190,0.249,0.199, 0.199,0.557,0.242,0.442
0.802,0.321,0.154,0.312, 0.737,0.765,0.253,0.204, 0.252,0.521,0.204,0.475
0.205,0.746,0.153,0.289, 0.583,0.773,0.493,0.165, 0.413,0.177,0.572,0.231
0.547,0.261,0.472,0.375, 0.795,0.845,0.159,0.221, 0.287,0.917,0.209,0.088
0.845,0.281,0.098,0.251, 0.478,0.574,0.317,0.553, 0.877,1.001,0.225,0.155
0.427,0.210,0.479,0.486, 0.750,0.748,0.309,0.315, 0.271,0.792,0.269,0.308
0.811,0.182,0.258,0.270, 0.362,0.758,0.474,0.366, 0.175,0.172,0.281,0.256
0.404,0.289,0.434,0.244, 0.912,0.654,0.130,0.306, 0.379,0.691,0.351,0.220
0.216,0.435,0.322,0.487, 0.730,0.335,0.252,0.327, 0.833,0.693,0.259,0.363
0.588,0.809,0.282,0.217, 0.409,0.187,0.538,0.271, 0.121,0.847,0.111,0.186
0.699,0.696,0.300,0.153, 0.556,0.252,0.516,0.323, 0.126,0.771,0.221,0.192
0.691,0.512,0.298,0.475, 0.251,0.223,0.268,0.210, 0.238,0.799,0.195,0.298
0.631,0.638,0.293,0.452, 0.128,0.678,0.212,0.241, 0.180,0.225,0.187,0.341
0.712,0.522,0.282,0.550, 0.132,0.886,0.350,0.184, 0.233,0.214,0.243,0.246
0.710,0.814,0.287,0.265, 0.530,0.316,0.552,0.300, 0.345,0.656,0.152,0.283
0.087,0.849,0.130,0.246, 0.474,0.285,0.639,0.284, 0.691,0.812,0.286,0.322
0.762,0.707,0.156,0.179, 0.261,0.454,0.347,0.480, 0.791,0.286,0.228,0.192
0.744,0.653,0.233,0.308, 0.218,0.509,0.275,0.588, 0.804,0.265,0.233,0.157
0.689,0.843,0.218,0.162, 0.558,0.237,0.455,0.389, 0.164,0.804,0.324,0.163
0.225,0.882,0.176,0.235, 0.745,0.519,0.236,0.391, 0.219,0.268,0.200,0.366
0.730,0.271,0.171,0.229, 0.408,0.232,0.364,0.170, 0.533,0.743,0.429,0.280
0.546,0.268,0.541,0.490, 0.782,0.911,0.228,-0.038, 0.214,0.950,0.157,0.114
0.802,0.135,0.313,0.353, 0.160,0.506,0.115,0.356, 0.776,0.713,0.292,0.257
0.960,0.239,0.149,0.343, 0.814,0.792,0.024,0.069, 0.298,0.533,0.294,0.451
0.664,0.855,0.215,0.317, 0.246,0.827,0.278,0.180, 0.465,0.199,0.504,0.208
0.805,0.757,0.060,0.172, 0.440,0.312,0.432,0.350, 0.348,0.836,0.397,0.272
0.451,0.755,0.527,0.335, 0.853,0.789,0.224,0.128, 0.647,0.310,0.514,0.338
0.284,0.168,0.395,0.171, 0.548,0.705,0.553,0.274, 0.909,0.130,0.301,0.283
0.221,0.112,0.257,0.237, 0.373,0.688,0.573,0.425, 0.811,0.268,0.179,0.167
0.679,0.607,0.408,0.468, 0.197,0.327,0.263,0.283, 0.105,0.740,0.194,0.205
0.405,0.717,0.322,0.232, 0.233,0.199,0.342,0.193, 0.850,0.164,0.174,0.302
0.384,0.767,0.485,0.234, 0.657,0.329,0.224,0.142, 0.244,0.332,0.233,0.250
0.836,0.733,0.180,0.408, 0.458,0.292,0.454,0.266, 0.299,0.773,0.286,0.207
0.344,0.599,0.181,0.577, 0.652,0.742,0.247,0.336, 0.759,0.259,0.238,0.190
0.904,0.582,0.163,0.301, 0.325,0.625,0.322,0.488, 0.795,0.143,0.339,0.216
0.819,0.201,0.120,0.308, 0.818,0.656,0.104,0.177, 0.353,0.479,0.228,0.586
0.664,0.520,0.245,0.509, 0.151,0.734,0.074,0.252, 0.211,0.285,0.073,0.295
0.315,0.810,0.419,0.240, 0.664,0.445,0.247,0.255, 0.152,0.242,0.267,0.109
0.174,0.834,0.217,0.140, 0.814,0.766,0.267,0.265, 0.368,0.218,0.545,0.243
0.257,0.903,0.277,0.282, 0.824,0.516,0.272,0.465, 0.358,0.290,0.410,0.301
0.283,0.817,0.170,0.173, 0.673,0.372,0.344,0.569, 0.224,0.282,0.085,0.258
0.071,0.252,0.151,0.280, 0.631,0.507,0.401,0.363, 0.053,0.718,0.132,0.272
0.843,0.722,0.269,-0.008, 0.337,0.557,0.289,0.489, 0.857,0.287,0.255,0.180
0.500,0.250,0.477,0.176, 0.766,0.720,0.285,0.195, 0.219,0.805,0.284,0.226
0.836,0.203,0.225,0.086, 0.927,0.731,0.176,0.272, 0.368,0.602,0.345,0.605
0.857,0.474,0.228,0.495, 0.234,0.774,0.137,0.202, 0.293,0.286,0.281,0.312
0.234,0.256,0.259,0.111, 0.677,0.154,0.181,0.189, 0.500,0.769,0.502,0.324
0.871,0.190,0.236,0.209, 0.879,0.663,0.061,0.290, 0.392,0.442,0.332,0.442
0.375,0.788,0.381,0.216, 0.282,0.282,0.223,0.294, 0.789,0.716,0.179,0.532
0.697,0.117,0.262,0.344, 0.743,0.728,0.176,0.379, 0.269,0.494,0.283,0.417
0.452,0.278,0.413,0.229, 0.208,0.798,0.297,0.127, 0.713,0.792,0.203,0.208
0.749,0.869,0.096,0.123, 0.579,0.172,0.474,0.283, 0.327,0.727,0.403,0.120
0.234,0.745,0.320,0.082, 0.361,0.303,0.226,0.330, 0.779,0.388,0.294,0.381
0.535,0.765,0.384,0.212, 0.369,0.200,0.271,0.259, 0.872,0.204,0.177,0.190
0.355,0.817,0.359,0.267, 0.592,0.354,0.549,0.310, 0.778,0.874,0.105,0.099
0.536,0.258,0.473,0.283, 0.835,0.652,0.120,0.316, 0.169,0.806,0.378,0.181
0.776,0.311,0.164,0.211, 0.520,0.751,0.518,0.057, 0.296,0.204,0.333,0.262
0.507,0.197,0.438,0.334, 0.419,0.830,0.257,0.298, 0.684,0.757,0.186,0.171
0.809,0.215,-0.010,0.222, 0.335,0.798,0.441,0.212, 0.407,0.365,0.345,0.282
0.294,0.613,0.317,0.516, 0.743,0.849,0.176,0.240, 0.731,0.237,0.113,0.334
0.518,0.711,0.532,0.076, 0.228,0.289,0.259,0.272, 0.605,0.217,0.373,0.230
0.940,0.355,0.197,0.313, 0.868,0.749,0.023,0.286, 0.418,0.484,0.388,0.572
0.758,0.424,0.376,0.351, 0.148,0.760,0.173,0.270, 0.230,0.281,0.338,0.132
0.195,0.288,0.133,0.290, 0.447,0.778,0.586,0.164, 0.700,0.260,0.340,0.342
0.452,0.834,0.466,0.396, 0.744,0.261,0.258,0.194, 0.301,0.267,0.207,0.162
0.596,0.237,0.417,0.214, 0.800,0.807,0.243,0.239, 0.246,0.901,0.271,0.183
0.647,0.722,0.506,0.285, 0.762,0.118,0.170,0.302, 0.162,0.284,0.317,0.069
0.183,0.780,0.284,0.247, 0.788,0.781,0.171,0.184, 0.569,0.317,0.552,0.175
0.580,0.173,0.554,0.224, 0.237,0.788,0.348,0.225, 0.783,0.812,0.157,0.212
0.872,0.758,0.243,0.320, 0.319,0.446,0.310,0.515, 0.740,0.301,0.165,0.213
0.351,0.280,0.085,0.218, 0.767,0.342,0.151,0.215, 0.583,0.684,0.493,0.232
0.265,0.690,0.068,0.210, 0.402,0.225,0.490,0.125, 0.714,0.725,0.368,0.151
0.528,0.368,0.505,0.293, 0.755,0.890,0.356,0.159, 0.192,0.812,0.246,0.171
0.074,0.863,0.097,0.185, 0.658,0.780,0.322,0.182, 0.470,0.344,0.493,0.105
0.785,0.214,0.318,0.310, 0.416,0.258,0.171,0.328, 0.495,0.714,0.575,0.074
0.821,0.672,0.156,0.279, 0.771,0.261,0.138,0.235, 0.192,0.496,0.270,0.557
0.639,0.536,0.378,0.598, 0.380,0.765,0.204,0.404, 0.267,0.224,0.211,0.156
0.286,0.830,0.209,0.173, 0.472,0.329,0.705,0.324, 0.762,0.679,0.142,0.191
0.728,0.798,0.222,0.352, 0.816,0.167,0.158,0.128, 0.236,0.400,0.272,0.468
0.338,0.496,0.348,0.520, 0.757,0.824,0.262,0.174, 0.702,0.323,0.250,0.339
0.136,0.582,0.209,0.526, 0.801,0.164,0.204,0.060, 0.680,0.760,0.247,0.364
0.639,0.641,0.349,0.534, 0.345,0.346,0.264,0.373, 0.277,0.832,0.330,0.229
0.183,0.777,0.194,0.144, 0.774,0.530,0.345,0.477, 0.165,0.373,0.193,0.335
0.749,0.796,0.132,0.292, 0.781,0.373,0.335,0.207, 0.217,0.470,0.359,0.419
0.845,0.413,0.126,0.752, 0.154,0.172,0.175,0.278, 0.222,0.764,0.189,0.158
0.359,0.652,0.262,0.322, 0.493,0.177,0.485,0.165, 0.712,0.682,0.201,0.305
0.674,0.500,0.197,0.514, 0.218,0.263,0.097,0.214, 0.057,0.705,0.233,0.303
1.018,0.610,0.075,0.342, 0.396,0.753,0.469,0.165, 0.460,0.273,0.372,0.270
0.128,0.190,0.135,0.179, 0.727,0.133,0.257,0.204, 0.490,0.605,0.519,0.326
0.527,0.771,0.534,0.396, 0.306,0.195,0.217,0.335, 0.652,0.236,0.206,0.224
0.659,0.643,0.302,0.413, 0.789,0.149,0.311,0.227, 0.282,0.405,0.198,0.553
0.879,0.582,0.154,0.465, 0.864,0.347,0.262,0.130, 0.237,0.340,0.379,0.495
0.269,0.788,0.176,0.090, 0.415,0.221,0.466,0.348, 0.799,0.754,0.280,0.205
0.756,0.567,0.316,0.550, 0.123,0.343,0.161,0.253, 0.162,0.934,0.219,0.119
0.106,0.685,0.349,0.393, 0.726,0.528,0.349,0.476, 0.332,0.173,0.190,0.206
0.893,0.122,0.303,0.167, 0.299,0.553,0.292,0.554, 0.814,0.599,0.330,0.259
0.903,0.648,0.094,0.235, 0.291,0.481,0.259,0.400, 0.820,0.194,0.065,0.247
0.270,0.538,0.299,0.475, 0.722,0.768,0.203,0.197, 0.910,0.258,0.129,0.233
0.638,0.278,0.388,0.319, 0.315,0.142,0.224,0.286, 0.674,0.794,0.459,0.263
0.152,0.799,0.267,0.272, 0.715,0.569,0.268,0.464, 0.330,0.240,0.151,0.375
0.207,0.071,0.076,0.234, 0.672,0.302,0.143,0.212, 0.427,0.565,0.434,0.326
0.868,0.824,0.271,0.176, 0.490,0.301,0.431,0.361, 0.266,0.723,0.383,0.270
0.803,0.087,0.217,0.157, 0.309,0.289,0.436,0.289, 0.588,0.642,0.548,0.322
0.001,0.753,0.138,0.245, 0.197,0.398,0.194,0.340, 0.766,0.427,0.246,0.667
0.324,0.130,0.197,0.129, 0.239,0.846,0.446,0.404, 0.686,0.466,0.407,0.503
0.593,0.575,0.251,0.561, 0.090,0.193,0.137,0.255, 0.216,0.660,0.085,0.333
0.772,0.793,0.195,0.241, 0.949,0.187,0.203,0.168, 0.284,0.453,0.295,0.514
0.178,0.692,0.277,0.253, 0.409,0.228,0.478,0.151, 0.837,0.704,0.276,0.292
0.308,0.357,0.203,0.426, 0.156,0.716,0.197,0.143, 0.592,0.479,0.299,0.549
0.719,0.569,0.250,0.289, 0.755,0.424,0.152,0.191, 0.382,0.417,0.232,0.456
0.221,0.611,0.130,0.423, 0.383,0.173,0.145,0.149, 0.667,0.586,0.307,0.466
0.273,0.465,0.302,0.637, 0.699,0.789,0.195,0.174, 0.731,0.219,0.225,0.252
0.578,0.599,0.532,0.321, 0.259,0.150,0.222,0.150, 0.701,0.228,0.329,0.219
0.296,0.478,0.303,0.618, 0.800,0.623,0.294,0.233, 0.732,0.137,0.230,0.093
0.726,0.331,0.130,0.293, 0.904,0.744,0.146,0.426, 0.133,0.439,0.238,0.475
0.591,0.591,0.556,0.194, 0.771,0.353,0.187,0.295, 0.279,0.217,0.306,0.255
0.130,0.360,0.274,0.224, 0.241,0.798,0.138,0.216, 0.694,0.434,0.311,0.385
0.518,0.237,0.407,0.373, 0.598,0.794,0.254,0.084, 0.141,0.822,0.238,0.267
0.817,0.291,0.179,0.303, 0.322,0.153,0.337,0.228, 0.438,0.643,0.487,0.273
0.185,0.107,0.188,0.162, 0.662,0.552,0.289,0.473, 0.076,0.808,0.265,0.171
0.726,0.290,0.195,0.278, 0.742,0.698,0.140,0.224, 0.225,0.451,0.367,0.544
0.758,0.856,0.123,0.229, 0.272,0.732,0.255,0.206, 0.488,0.262,0.558,0.310
0.390,0.855,0.223,0.180, 0.795,0.902,0.344,0.143, 0.512,0.208,0.556,0.263
0.659,0.723,0.060,0.239, 0.778,0.119,0.324,0.282, 0.350,0.561,0.247,0.509
0.200,0.723,0.222,0.313, 0.579,0.272,0.331,0.423, 0.714,0.770,0.431,0.238
0.239,0.226,0.253,0.238, 0.763,0.113,0.239,0.334, 0.598,0.710,0.535,0.476
0.794,0.269,0.147,0.190, 0.287,0.377,0.278,0.511, 0.825,0.709,0.273,0.244
0.719,0.522,0.308,0.464, 0.218,0.768,0.062,0.269, 0.151,0.295,0.167,0.417
0.191,0.397,0.481,0.565, 0.857,0.823,0.071,0.145, 0.941,0.263,0.220,0.336
0.233,0.657,0.203,0.339, 0.444,0.192,0.489,0.230, 0.815,0.735,0.328,0.278
0.293,0.647,0.392,0.096, 0.911,0.750,0.078,0.243, 0.489,0.168,0.653,0.282
0.755,0.775,0.218,0.233, 0.732,0.319,0.089,0.236, 0.258,0.360,0.376,0.407
0.195,0.719,0.200,0.128, 0.827,0.881,0.312,0.193, 0.494,0.203,0.524,0.365
0.532,0.655,0.544,0.359, 0.690,0.219,0.297,0.253, 0.311,0.197,0.182,0.253
0.743,0.278,0.258,0.279, 0.277,0.291,0.225,0.236, 0.585,0.780,0.603,0.355
0.772,0.832,0.330,0.206, 0.789,0.257,0.132,0.371, 0.266,0.444,0.486,0.473
0.784,0.297,0.281,0.320, 0.619,0.645,0.510,0.377, 0.224,0.191,0.380,0.261
0.446,0.414,0.478,0.237, 0.874,0.851,0.061,0.097, 0.381,0.816,0.308,0.228
0.832,0.266,0.312,0.176, 0.216,0.234,0.195,0.219, 0.395,0.674,0.549,0.281
0.811,0.715,0.216,0.257, 0.756,0.340,0.092,0.271, 0.312,0.514,0.222,0.489
0.458,0.200,0.374,0.281, 0.914,0.695,0.149,0.129, 0.377,0.694,0.378,0.297
0.212,0.222,0.205,0.387, 0.635,0.739,0.509,0.289, 0.766,0.247,0.363,0.232
0.875,0.188,0.160,0.182, 0.475,0.707,0.398,0.431, 0.174,0.270,0.247,0.271
0.217,0.299,0.226,0.295, 0.532,0.788,0.505,0.313, 0.785,0.129,0.362,0.209
0.386,0.890,0.305,0.233, 0.457,0.376,0.562,0.270, 0.765,0.712,0.220,0.175
0.630,0.409,0.291,0.436, 0.153,0.657,0.145,0.333, 0.250,0.251,0.152,0.153
0.703,0.258,0.304,0.308, 0.511,0.772,0.639,0.244, 0.314,0.263,0.360,0.360
0.238,0.475,0.212,0.566, 0.690,0.219,0.188,0.229, 0.712,0.750,0.329,0.260
